"VERSION","FILE_NAME","LOC","LOC_TOUCHED","NUMBER_OF_REVISIONS","LOC_ADDED","AVG_LOC_ADDED","NUMBER_OF_AUTHORS","MAX_LOC_ADDED","TOTAL_LOC_REMOVED","MAX_LOC_REMOVED","AVG_LOC_TOUCHED","BUGGY"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java","14","65","2","61","30.5","2","57","4","4","32","false"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java","26","118","2","111","55.5","2","104","7","7","59","true"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java","11","32","1","32","32.0","1","32","0","0","32","true"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java","532","331","3","279","93.0","2","226","52","50","110","false"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java","474","219","4","208","52.0","3","187","11","6","54","true"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java","24","87","2","81","40.5","2","75","6","6","43","true"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java","7","28","1","28","28.0","1","28","0","0","28","false"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java","52","56","2","54","27.0","2","52","2","2","28","true"
"1","hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java","973","583","3","506","168.66666666666666","2","428","77","75","194","true"
"1","hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java","124","164","2","134","67.0","2","104","30","30","82","false"
"1","hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java","13","35","1","35","35.0","1","35","0","0","35","true"
"1","hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java","134","100","2","99","49.5","2","98","1","1","50","false"
"1","hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java","130","109","3","94","31.333333333333332","2","78","15","13","36","false"
"1","hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java","67","62","2","60","30.0","2","57","2","2","31","false"
"1","hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java","25","51","1","51","51.0","1","51","0","0","51","false"
"1","hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java","30","57","1","57","57.0","1","57","0","0","57","false"
"1","hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java","543","270","3","250","83.33333333333333","2","230","20","13","90","true"
"1","hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java","226","142","3","138","46.0","2","133","4","2","47","true"
"1","hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java","526","238","4","230","57.5","2","221","8","4","59","true"
"1","hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java","63","66","2","64","32.0","2","61","2","2","33","true"
"1","hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java","232","137","3","133","44.333333333333336","2","128","4","2","45","true"
"1","hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java","74","71","2","68","34.0","2","65","3","3","35","true"
"1","hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java","73","116","1","116","116.0","1","116","0","0","116","false"
"1","hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java","224","188","2","177","88.5","2","166","11","11","94","false"
"1","hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java","1606","769","3","731","243.66666666666666","2","692","38","22","256","true"
"1","hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java","174","109","3","101","33.666666666666664","2","93","8","5","36","true"
"1","hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java","606","292","3","276","92.0","2","260","16","13","97","true"
"1","hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java","122","170","1","170","170.0","1","170","0","0","170","false"
"1","hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java","649","204","8","186","23.25","3","126","18","9","25","true"
"1","hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java","148","116","2","114","57.0","2","112","2","2","58","true"
"1","hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java","44","62","2","55","27.5","2","48","7","7","31","false"
"1","hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java","88","82","2","79","39.5","2","76","3","3","41","false"
"1","hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java","172","133","2","131","65.5","2","129","2","2","66","true"
"1","hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java","27","53","1","53","53.0","1","53","0","0","53","false"
"1","hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java","667","316","3","311","103.66666666666667","2","305","5","3","105","false"
"1","hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java","29","54","1","54","54.0","1","54","0","0","54","false"
"1","hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java","390","286","2","277","138.5","2","268","9","9","143","true"
"1","hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java","56","54","2","53","26.5","2","52","1","1","27","false"
"1","hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestZkSubscriptionManager.java","278","240","2","223","111.5","2","206","17","17","120","false"
"1","hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java","72","68","2","66","33.0","2","64","2","2","34","false"
"1","hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java","136","206","1","206","206.0","1","206","0","0","206","true"
"1","hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java","913","323","4","319","79.75","3","311","4","2","80","false"
"1","hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java","20","47","1","47","47.0","1","47","0","0","47","false"
"1","hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java","114","94","2","93","46.5","2","92","1","1","47","true"
"1","hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClient.java","535","380","3","370","123.33333333333333","2","359","10","8","126","false"
"1","bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieRecoveryTest.java","1053","164","5","85","17.0","3","45","79","38","32","false"
"1","hedwig-server/src/test/java/org/apache/hedwig/ServerControl.java","560","553","3","395","131.66666666666666","2","231","158","155","184","false"
"1","hedwig-server/src/test/java/org/apache/hedwig/ServerControlDaemon.java","381","397","3","284","94.66666666666667","2","171","113","111","132","false"
"1","bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCacheTest.java","334","174","4","153","38.25","1","131","21","19","43","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/bookie/Bookie.java","444","545","1","545","545.0","1","545","0","0","545","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/bookie/BookieException.java","48","81","1","81","81.0","1","81","0","0","81","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java","120","168","1","168","168.0","1","168","0","0","168","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java","345","487","1","487","487.0","1","487","0","0","487","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java","82","124","1","124","124.0","1","124","0","0","124","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java","432","536","1","536","536.0","1","536","0","0","536","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java","84","133","1","133","133.0","1","133","0","0","133","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java","123","151","1","151","151.0","1","151","0","0","151","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java","83","147","1","147","147.0","1","147","0","0","147","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java","26","126","1","126","126.0","1","126","0","0","126","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/client/BKException.java","188","249","1","249","249.0","1","249","0","0","249","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/client/BookKeeper.java","147","410","1","410","410.0","1","410","0","0","410","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java","122","204","1","204","204.0","1","204","0","0","204","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java","25","50","1","50","50.0","1","50","0","0","50","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/client/DigestManager.java","107","184","1","184","184.0","1","184","0","0","184","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java","6","61","1","61","61.0","1","61","0","0","61","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java","77","167","1","167","167.0","1","167","0","0","167","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java","24","80","1","80","80.0","1","80","0","0","80","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java","39","83","1","83","83.0","1","83","0","0","83","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java","299","547","1","547","547.0","1","547","0","0","547","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java","105","198","1","198","198.0","1","198","0","0","198","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java","80","140","1","140","140.0","1","140","0","0","140","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java","100","178","1","178","178.0","1","178","0","0","178","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java","36","67","1","67","67.0","1","67","0","0","67","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java","82","138","1","138","138.0","1","138","0","0","138","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java","108","170","1","170","170.0","1","170","0","0","170","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java","41","87","1","87","87.0","1","87","0","0","87","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/client/SyncCounter.java","47","85","1","85","85.0","1","85","0","0","85","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieClient.java","122","178","1","178","178.0","1","178","0","0","178","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java","11","75","1","75","75.0","1","75","0","0","75","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieServer.java","160","209","1","209","209.0","1","209","0","0","209","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java","14","57","1","57","57.0","1","57","0","0","57","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java","353","521","1","521","521.0","1","521","0","0","521","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java","361","573","1","573","573.0","1","573","0","0","573","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/proto/ServerStats.java","106","148","1","148","148.0","1","148","0","0","148","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java","103","173","1","173","173.0","1","173","0","0","173","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java","83","147","1","147","147.0","1","147","0","0","147","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java","376","763","1","763","763.0","1","763","0","0","763","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java","150","209","1","209","209.0","1","209","0","0","209","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/util/Main.java","22","54","1","54","54.0","1","54","0","0","54","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/util/MathUtils.java","10","38","1","38","38.0","1","38","0","0","38","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java","41","98","1","98","98.0","1","98","0","0","98","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java","14","38","1","38","38.0","1","38","0","0","38","false"
"1","bookkeeper/src/main/java/org/apache/bookkeeper/util/StringUtils.java","39","94","1","94","94.0","1","94","0","0","94","false"
"1","bookkeeper/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java","171","256","1","256","256.0","1","256","0","0","256","false"
"1","bookkeeper/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java","117","176","1","176","176.0","1","176","0","0","176","false"
"1","bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java","192","232","1","232","232.0","1","232","0","0","232","false"
"1","bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java","202","305","1","305","305.0","1","305","0","0","305","false"
"1","bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java","521","720","1","720","720.0","1","720","0","0","720","false"
"1","bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieRecoveryTest.java","203","400","1","400","400.0","1","400","0","0","400","false"
"1","bookkeeper/src/test/java/org/apache/bookkeeper/test/CloseTest.java","31","74","1","74","74.0","1","74","0","0","74","false"
"1","bookkeeper/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java","142","178","1","178","178.0","1","178","0","0","178","false"
"1","bookkeeper/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java","81","163","1","163","163.0","1","163","0","0","163","false"
"1","bookkeeper/src/test/java/org/apache/bookkeeper/test/LedgerRecoveryTest.java","39","88","1","88","88.0","1","88","0","0","88","false"
"1","bookkeeper/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java","74","117","1","117","117.0","1","117","0","0","117","false"
"1","bookkeeper/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java","32","60","1","60","60.0","1","60","0","0","60","false"
"2","bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java","468","239","3","227","75.66666666666667","1","177","12","8","79","false"
